step,loss
1666,10.66600000
1667,10.66760000
1668,10.65680000
1669,10.67450000
1670,10.67500000
1671,10.67550000
1672,10.67420000
1673,10.67500000
1674,10.67450000
1675,10.67470000
1676,10.67490000
1677,10.67190000
1678,10.67340000
1679,10.67400000
1680,10.67310000
1681,10.67420000
1682,10.66710000
1683,10.66660000
1684,10.67470000
1685,10.67370000
1686,10.67410000
1687,10.67310000
1688,10.67360000
1689,10.67430000
1690,10.67350000
1691,10.67310000
1692,10.67340000
1693,10.66420000
1694,10.67360000
1695,10.66810000
1696,10.67300000
1697,10.66590000
1698,10.67250000
1699,10.67260000
1700,10.67170000
1701,10.66590000
1702,10.67340000
1703,10.67160000
1704,10.64960000
1705,10.67220000
1706,10.67260000
1707,10.67120000
1708,10.67380000
1709,10.67330000
1710,10.67310000
1711,10.67160000
1712,10.66560000
1713,10.66810000
1714,10.65440000
1715,10.67070000
1716,10.67060000
1717,10.67090000
1718,10.67190000
1719,10.67050000
1720,10.67160000
1721,10.66680000
1722,10.67130000
1723,10.66500000
1724,10.67140000
1725,10.67170000
1726,10.67130000
1727,10.67150000
1728,10.67240000
1729,10.67130000
1730,10.67110000
1731,10.66250000
1732,10.67150000
1733,10.66470000
1734,10.67130000
1735,10.67170000
1736,10.67000000
1737,10.66400000
1738,10.67250000
1739,10.66680000
1740,10.67140000
1741,10.67090000
1742,10.67160000
1743,10.67160000
1744,10.66990000
1745,10.67020000
1746,10.66350000
1747,10.67160000
1748,10.66630000
1749,10.66920000
1750,10.66400000
1751,10.67150000
1752,10.64630000
1753,10.67150000
1754,10.66950000
1755,10.67140000
1756,10.67080000
1757,10.66300000
1758,10.66780000
1759,10.64670000
1760,10.66190000
1761,10.66830000
1762,10.67070000
1763,10.66960000
1764,10.66450000
1765,10.67000000
1766,10.66970000
1767,10.66950000
1768,10.66950000
1769,10.66780000
1770,10.67050000
1771,10.67010000
1772,10.67070000
1773,10.66070000
1774,10.66190000
1775,10.66820000
1776,10.66910000
1777,10.66950000
1778,10.66360000
1779,10.66990000
1780,10.66690000
1781,10.66990000
1782,10.67010000
1783,10.67020000
1784,10.66800000
1785,10.65860000
1786,10.66990000
1787,10.66860000
1788,10.66770000
1789,10.66980000
1790,10.66940000
1791,10.66960000
1792,10.66840000
1793,10.66720000
1794,10.66190000
1795,10.66910000
1796,10.66880000
1797,10.66640000
1798,10.66780000
1799,10.66080000
1800,10.66780000
1801,10.66800000
1802,10.66740000
1803,10.66560000
1804,10.66120000
1805,10.66750000
1806,10.66860000
1807,10.66090000
1808,10.66880000
1809,10.66730000
1810,10.66750000
1811,10.66060000
1812,10.66400000
1813,10.66820000
1814,10.66720000
1815,10.66860000
1816,10.66820000
1817,10.66810000
1818,10.66860000
1819,10.66700000
1820,10.66820000
1821,10.66710000
1822,10.66530000
1823,10.65870000
1824,10.66620000
1825,10.66480000
1826,10.66630000
1827,10.66220000
1828,10.66750000
1829,10.66100000
1830,10.66780000
1831,10.66630000
1832,10.66520000
1833,10.66660000
1834,10.66040000
1835,10.64350000
1836,10.65950000
1837,10.65940000
1838,10.66640000
1839,10.66720000
1840,10.64860000
1841,10.66430000
1842,10.65970000
1843,10.66710000
1844,10.66200000
1845,10.66470000
1846,10.66540000
1847,10.66500000
1848,10.66630000
1849,10.66430000
1850,10.65380000
1851,10.66630000
1852,10.66150000
1853,10.66210000
1854,10.66450000
1855,10.65670000
1856,10.66080000
1857,10.66490000
1858,10.66660000
1859,10.66470000
1860,10.66440000
1861,10.66480000
1862,10.65840000
1863,10.66480000
1864,10.66580000
1865,10.65890000
1866,10.66450000
1867,10.65790000
1868,10.66590000
1869,10.66600000
1870,10.66480000
1871,10.64150000
1872,10.66500000
1873,10.64120000
1874,10.66500000
1875,10.66290000
1876,10.65560000
1877,10.65780000
1878,10.65770000
1879,10.66530000
1880,10.65950000
1881,10.66410000
1882,10.66500000
1883,10.65780000
1884,10.65990000
1885,10.66480000
1886,10.66380000
1887,10.65660000
1888,10.66320000
1889,10.65700000
1890,10.66390000
1891,10.66140000
1892,10.66390000
1893,10.66340000
1894,10.66360000
1895,10.65790000
1896,10.66400000
1897,10.66440000
1898,10.66320000
1899,10.66370000
1900,10.66280000
1901,10.66270000
1902,10.65490000
1903,10.65750000
1904,10.66240000
1905,10.66340000
1906,10.66330000
1907,10.65770000
1908,10.65630000
1909,10.66420000
1910,10.66430000
1911,10.66300000
1912,10.66320000
1913,10.65620000
1914,10.66240000
1915,10.66280000
1916,10.66260000
1917,10.66150000
1918,10.66250000
1919,10.66250000
1920,10.66290000
1921,10.66130000
1922,10.65540000
1923,10.65830000
1924,10.65410000
1925,10.66230000
1926,10.66160000
1927,10.66310000
1928,10.66150000
1929,10.66080000
1930,10.66120000
1931,10.65490000
1932,10.66310000
1933,10.66270000
1934,10.66250000
1935,10.66170000
1936,10.66170000
1937,10.65550000
1938,10.66200000
1939,10.65260000
1940,10.66100000
1941,10.65930000
1942,10.65720000
1943,10.65970000
1944,10.66070000
1945,10.66080000
1946,10.65950000
1947,10.66260000
1948,10.65460000
1949,10.66130000
1950,10.63830000
1951,10.65410000
1952,10.65400000
1953,10.65400000
1954,10.65960000
1955,10.66200000
1956,10.66130000
1957,10.66100000
1958,10.65960000
1959,10.66110000
1960,10.66040000
1961,10.66000000
1962,10.66100000
1963,10.66120000
1964,10.66040000
1965,10.66220000
1966,10.66020000
1967,10.65480000
1968,10.65880000
1969,10.65140000
1970,10.65360000
1971,10.66100000
1972,10.65870000
1973,10.65610000
1974,10.65960000
1975,10.65990000
1976,10.66000000
1977,10.65460000
1978,10.65330000
1979,10.65980000
1980,10.65230000
1981,10.65310000
1982,10.65540000
1983,10.65130000
1984,10.66050000
1985,10.65980000
1986,10.65860000
1987,10.65920000
1988,10.65690000
1989,10.66000000
1990,10.65620000
1991,10.65860000
1992,10.65230000
1993,10.65950000
1994,10.65250000
1995,10.65870000
1996,10.64350000
1997,10.65020000
1998,10.66000000
1999,10.66030000
2000,10.65050000
2001,10.65880000
2002,10.66010000
2003,10.65840000
2004,10.65640000
2005,10.65870000
2006,10.65140000
2007,10.66010000
2008,10.65980000
2009,10.65000000
2010,10.64980000
2011,10.65980000
2012,10.65130000
2013,10.65130000
2014,10.65910000
2015,10.65980000
2016,10.64080000
2017,10.65890000
2018,10.65930000
2019,10.65870000
2020,10.65850000
2021,10.65830000
2022,10.65700000
2023,10.65680000
2024,10.65140000
2025,10.65900000
2026,10.65790000
2027,10.65700000
2028,10.64990000
2029,10.65780000
2030,10.65740000
2031,10.65900000
2032,10.65630000
2033,10.65090000
2034,10.65750000
2035,10.65740000
2036,10.64910000
2037,10.65300000
2038,10.65850000
2039,10.65830000
2040,10.65700000
2041,10.65750000
2042,10.65310000
2043,10.65700000
2044,10.65750000
2045,10.65020000
2046,10.65300000
2047,10.65140000
2048,10.65780000
2049,10.65690000
2050,10.65720000
2051,10.65790000
2052,10.64950000
2053,10.65010000
2054,10.65680000
2055,10.65770000
2056,10.65250000
2057,10.65100000
2058,10.65570000
2059,10.65240000
2060,10.65530000
2061,10.65770000
2062,10.65710000
2063,10.65190000
2064,10.65750000
2065,10.65680000
2066,10.65750000
2067,10.65770000
2068,10.65040000
2069,10.65670000
2070,10.63870000
2071,10.65700000
2072,10.65700000
2073,10.65680000
2074,10.65600000
2075,10.63890000
2076,10.65020000
2077,10.65260000
2078,10.65560000
2079,10.65650000
2080,10.65590000
2081,10.64710000
2082,10.65550000
2083,10.65680000
2084,10.65490000
2085,10.64850000
2086,10.65410000
2087,10.65660000
2088,10.65230000
2089,10.65510000
2090,10.65500000
2091,10.64880000
2092,10.65090000
2093,10.65480000
2094,10.65360000
2095,10.64660000
2096,10.64780000
2097,10.64970000
2098,10.65520000
2099,10.64810000
2100,10.64650000
2101,10.64820000
2102,10.63140000
2103,10.64770000
2104,10.65380000
2105,10.65590000
2106,10.64740000
2107,10.65600000
2108,10.65580000
2109,10.65550000
2110,10.65490000
2111,10.65600000
2112,10.65510000
2113,10.64880000
2114,10.65440000
2115,10.65040000
2116,10.65460000
2117,10.65430000
2118,10.65410000
2119,10.65340000
2120,10.65540000
2121,10.65360000
2122,10.65510000
2123,10.64970000
2124,10.65400000
2125,10.65460000
2126,10.64660000
2127,10.64530000
2128,10.65460000
2129,10.65280000
2130,10.65450000
2131,10.64710000
2132,10.64960000
2133,10.65520000
2134,10.65330000
2135,10.65370000
2136,10.65350000
2137,10.65180000
2138,10.65260000
2139,10.64800000
2140,10.65320000
2141,10.65400000
2142,10.64510000
2143,10.65340000
2144,10.65450000
2145,10.65090000
2146,10.64790000
2147,10.65310000
2148,10.65460000
2149,10.65290000
2150,10.64620000
2151,10.65380000
2152,10.65250000
2153,10.65300000
2154,10.65240000
2155,10.65300000
2156,10.65290000
2157,10.65310000
2158,10.65260000
2159,10.65370000
2160,10.65260000
2161,10.65190000
2162,10.65060000
2163,10.65360000
2164,10.65080000
2165,10.65240000
2166,10.65330000
2167,10.65210000
2168,10.65090000
2169,10.64410000
2170,10.65350000
2171,10.65210000
2172,10.65220000
2173,10.64830000
2174,10.65210000
2175,10.65220000
2176,10.65230000
2177,10.65060000
2178,10.63180000
2179,10.65150000
2180,10.65150000
2181,10.65160000
2182,10.64820000
2183,10.64550000
2184,10.64320000
2185,10.65160000
2186,10.65160000
2187,10.65160000
2188,10.65040000
2189,10.64700000
2190,10.64990000
2191,10.65260000
2192,10.65230000
2193,10.65180000
2194,10.65260000
2195,10.63370000
2196,10.65260000
2197,10.65090000
2198,10.65250000
2199,10.65230000
2200,10.65190000
2201,10.65230000
2202,10.64700000
2203,10.65190000
2204,10.65240000
2205,10.65130000
2206,10.64690000
2207,10.64420000
2208,10.64580000
2209,10.65200000
2210,10.65150000
2211,10.65180000
2212,10.64330000
2213,10.65010000
2214,10.65110000
2215,10.65200000
2216,10.64160000
2217,10.64190000
2218,10.64420000
2219,10.64810000
2220,10.65060000
2221,10.65130000
2222,10.65140000
2223,10.65160000
2224,10.65120000
2225,10.64960000
2226,10.64340000
2227,10.65080000
2228,10.64190000
2229,10.64980000
2230,10.65040000
2231,10.64600000
2232,10.62650000
2233,10.65120000
2234,10.65010000
2235,10.65120000
2236,10.64290000
2237,10.63690000
2238,10.64310000
2239,10.65110000
2240,10.65080000
2241,10.64960000
2242,10.65070000
2243,10.64950000
2244,10.64910000
2245,10.64080000
2246,10.64940000
2247,10.65040000
2248,10.64950000
2249,10.65030000
2250,10.64960000
2251,10.64940000
2252,10.63200000
2253,10.64280000
2254,10.64890000
2255,10.64040000
2256,10.64870000
2257,10.62490000
2258,10.64940000
2259,10.64770000
2260,10.64260000
2261,10.64960000
2262,10.64470000
2263,10.63940000
2264,10.64860000
2265,10.65000000
2266,10.64840000
2267,10.64220000
2268,10.64850000
2269,10.62530000
2270,10.64860000
2271,10.63290000
2272,10.64940000
2273,10.64850000
2274,10.64870000
2275,10.64870000
2276,10.64130000
2277,10.64310000
2278,10.64690000
2279,10.64860000
2280,10.64730000
2281,10.64800000
2282,10.64810000
2283,10.64770000
2284,10.64830000
2285,10.64910000
2286,10.63990000
2287,10.64780000
2288,10.64940000
2289,10.64780000
2290,10.64930000
2291,10.64800000
2292,10.64750000
2293,10.64810000
2294,10.64800000
2295,10.64870000
2296,10.64130000
2297,10.64910000
2298,10.64780000
2299,10.64890000
2300,10.64840000
2301,10.64790000
2302,10.64110000
2303,10.64750000
2304,10.64850000
2305,10.62650000
2306,10.63860000
2307,10.64720000
2308,10.64730000
2309,10.62350000
2310,10.64700000
2311,10.64820000
2312,10.64720000
2313,10.64750000
2314,10.63800000
2315,10.64840000
2316,10.64710000
2317,10.63830000
2318,10.64750000
2319,10.64300000
2320,10.63920000
2321,10.64810000
2322,10.63990000
2323,10.64680000
2324,10.64760000
2325,10.64800000
2326,10.64740000
2327,10.64580000
2328,10.64640000
2329,10.64650000
2330,10.64660000
2331,10.64590000
2332,10.64640000
2333,10.64720000
2334,10.64190000
2335,10.64630000
2336,10.64630000
2337,10.64610000
2338,10.64750000
2339,10.64740000
2340,10.64280000
2341,10.64630000
2342,10.64740000
2343,10.62550000
2344,10.64180000
2345,10.64640000
2346,10.64610000
2347,10.64670000
2348,10.64530000
2349,10.63710000
2350,10.62280000
2351,10.64460000
2352,10.64550000
2353,10.64630000
2354,10.63890000
2355,10.64590000
2356,10.64560000
2357,10.64710000
2358,10.63940000
2359,10.64180000
2360,10.64490000
2361,10.64580000
2362,10.64440000
2363,10.64420000
2364,10.63890000
2365,10.64650000
2366,10.64570000
2367,10.64440000
2368,10.64530000
2369,10.64550000
2370,10.64560000
2371,10.64510000
2372,10.63680000
2373,10.64640000
2374,10.64490000
2375,10.64570000
2376,10.63650000
2377,10.64650000
2378,10.64500000
2379,10.64620000
2380,10.64300000
2381,10.64460000
2382,10.64340000
2383,10.64520000
2384,10.64560000
2385,10.63840000
2386,10.64500000
2387,10.63630000
2388,10.64440000
2389,10.63740000
2390,10.64520000
2391,10.64500000
2392,10.64360000
2393,10.63790000
2394,10.63460000
2395,10.64460000
2396,10.64510000
2397,10.64540000
2398,10.64390000
2399,10.64480000
2400,10.63590000
2401,10.64460000
2402,10.64300000
2403,10.64540000
2404,10.63730000
2405,10.63520000
2406,10.64300000
2407,10.63700000
2408,10.64510000
2409,10.64480000
2410,10.64500000
2411,10.64350000
2412,10.63730000
2413,10.63980000
2414,10.64360000
2415,10.64280000
2416,10.64230000
2417,10.64520000
2418,10.63780000
2419,10.63720000
2420,10.63230000
2421,10.64470000
2422,10.63680000
2423,10.64170000
2424,10.63940000
2425,10.64510000
2426,10.64290000
2427,10.63680000
2428,10.64410000
2429,10.64290000
2430,10.63590000
2431,10.64370000
2432,10.64420000
2433,10.64310000
2434,10.64340000
2435,10.64440000
2436,10.63450000
2437,10.64180000
2438,10.64190000
2439,10.64330000
2440,10.63630000
2441,10.64360000
2442,10.64270000
2443,10.64410000
2444,10.64340000
2445,10.64390000
2446,10.64280000
2447,10.64300000
2448,10.64330000
2449,10.64170000
2450,10.64160000
2451,10.63610000
2452,10.63630000
2453,10.64290000
2454,10.64240000
2455,10.63390000
2456,10.64240000
2457,10.64360000
2458,10.64370000
2459,10.64380000
2460,10.64250000
2461,10.63350000
2462,10.63520000
2463,10.63300000
2464,10.64240000
2465,10.63800000
2466,10.64350000
2467,10.63390000
2468,10.64220000
2469,10.63390000
2470,10.64320000
2471,10.63570000
2472,10.64360000
2473,10.64270000
2474,10.63360000
2475,10.64190000
2476,10.64210000
2477,10.64350000
2478,10.64130000
2479,10.64290000
2480,10.64250000
2481,10.64190000
2482,10.62090000
2483,10.64220000
2484,10.64300000
2485,10.64140000
2486,10.64250000
2487,10.63620000
2488,10.64120000
2489,10.63920000
2490,10.63540000
2491,10.64260000
2492,10.64060000
2493,10.64290000
2494,10.64010000
2495,10.63290000
2496,10.63760000
2497,10.64160000
2498,10.64130000
2499,10.64240000
2500,10.63470000
2501,10.64100000
2502,10.64210000
2503,10.63630000
2504,10.63410000
2505,10.64190000
2506,10.63990000
2507,10.64080000
2508,10.63210000
2509,10.64190000
2510,10.64210000
2511,10.64230000
2512,10.64010000
2513,10.63560000
2514,10.63980000
2515,10.63950000
2516,10.64120000
2517,10.64030000
2518,10.64210000
2519,10.64100000
2520,10.64200000
2521,10.64080000
2522,10.64130000
2523,10.63200000
2524,10.64160000
2525,10.63940000
2526,10.64080000
2527,10.64060000
2528,10.63990000
2529,10.64150000
2530,10.64130000
2531,10.63930000
2532,10.64000000
2533,10.64080000
2534,10.63470000
2535,10.64100000
2536,10.64050000
2537,10.63590000
2538,10.64030000
2539,10.63310000
2540,10.63950000
2541,10.63250000
2542,10.64110000
2543,10.63470000
2544,10.64110000
2545,10.63890000
2546,10.64100000
2547,10.64080000
2548,10.64070000
2549,10.64020000
2550,10.64020000
2551,10.64070000
2552,10.63890000
2553,10.63990000
2554,10.63060000
2555,10.63990000
2556,10.64020000
2557,10.64030000
2558,10.63380000
2559,10.63970000
2560,10.63320000
2561,10.63100000
2562,10.63910000
2563,10.63280000
2564,10.64040000
2565,10.64090000
2566,10.63920000
2567,10.63790000
2568,10.64090000
2569,10.63380000
2570,10.63010000
2571,10.64060000
2572,10.63830000
2573,10.63900000
2574,10.63910000
2575,10.63390000
2576,10.63890000
2577,10.63880000
2578,10.63810000
2579,10.64070000
2580,10.63990000
2581,10.63550000
2582,10.63880000
2583,10.63810000
2584,10.63870000
2585,10.63010000
2586,10.63870000
2587,10.63990000
2588,10.63220000
2589,10.63980000
2590,10.63870000
2591,10.63870000
2592,10.63880000
2593,10.63840000
2594,10.63850000
2595,10.63850000
2596,10.63260000
2597,10.63730000
2598,10.63850000
2599,10.63900000
2600,10.63940000
2601,10.63710000
2602,10.62950000
2603,10.63180000
2604,10.63930000
2605,10.63160000
2606,10.63140000
2607,10.63940000
2608,10.63970000
2609,10.63770000
2610,10.63550000
2611,10.63850000
2612,10.63420000
2613,10.63820000
2614,10.63730000
2615,10.63160000
2616,10.63880000
2617,10.63670000
2618,10.63810000
2619,10.63880000
2620,10.63200000
2621,10.63370000
2622,10.62520000
2623,10.63110000
2624,10.63370000
2625,10.63640000
2626,10.63900000
2627,10.63890000
2628,10.63190000
2629,10.63500000
2630,10.62890000
2631,10.63890000
2632,10.63870000
2633,10.63600000
2634,10.63840000
2635,10.63770000
2636,10.63730000
2637,10.63750000
2638,10.63070000
2639,10.63800000
2640,10.63170000
2641,10.63050000
2642,10.63310000
2643,10.63840000
2644,10.63740000
2645,10.63050000
2646,10.63820000
2647,10.63730000
2648,10.63070000
2649,10.63710000
2650,10.63590000
2651,10.63690000
2652,10.62820000
2653,10.63650000
2654,10.63310000
2655,10.63670000
2656,10.63610000
2657,10.63750000
2658,10.63630000
2659,10.63810000
2660,10.63700000
2661,10.63760000
2662,10.63520000
2663,10.63750000
2664,10.63690000
2665,10.63010000
2666,10.63790000
2667,10.63080000
2668,10.63710000
2669,10.63750000
2670,10.63810000
2671,10.63750000
2672,10.63600000
2673,10.63370000
2674,10.63790000
2675,10.62840000
2676,10.63690000
2677,10.63710000
2678,10.63770000
2679,10.63670000
2680,10.63650000
2681,10.63260000
2682,10.63690000
2683,10.63720000
2684,10.63260000
2685,10.63610000
2686,10.63380000
2687,10.62930000
2688,10.62740000
2689,10.63610000
2690,10.63610000
2691,10.63680000
2692,10.63660000
2693,10.63640000
2694,10.63610000
2695,10.63730000
2696,10.63730000
2697,10.61550000
2698,10.63690000
2699,10.62950000
2700,10.63670000
2701,10.63610000
2702,10.63570000
2703,10.63620000
2704,10.63660000
2705,10.62910000
2706,10.62920000
2707,10.63200000
2708,10.63580000
2709,10.63600000
2710,10.62920000
2711,10.63320000
2712,10.63650000
2713,10.62840000
2714,10.63550000
2715,10.63540000
2716,10.62310000
2717,10.63670000
2718,10.63430000
2719,10.62720000
2720,10.63710000
2721,10.62750000
2722,10.61230000
2723,10.62840000
2724,10.63650000
2725,10.62910000
2726,10.63530000
2727,10.61220000
2728,10.62710000
2729,10.63470000
2730,10.62840000
2731,10.63610000
2732,10.63570000
2733,10.63530000
2734,10.62700000
2735,10.63460000
2736,10.62840000
2737,10.63590000
2738,10.63620000
2739,10.63550000
2740,10.63490000
2741,10.62710000
2742,10.63450000
2743,10.62790000
2744,10.63490000
2745,10.63470000
2746,10.63610000
2747,10.62830000
2748,10.62810000
2749,10.62950000
2750,10.63510000
2751,10.63560000
2752,10.63490000
2753,10.63340000
2754,10.63500000
2755,10.62410000
2756,10.62910000
2757,10.63390000
2758,10.62610000
2759,10.62930000
2760,10.62600000
2761,10.63590000
2762,10.63570000
2763,10.63420000
2764,10.63540000
2765,10.63540000
2766,10.62760000
2767,10.63310000
2768,10.63420000
2769,10.62620000
2770,10.63410000
2771,10.63410000
2772,10.63540000
2773,10.63570000
2774,10.63550000
2775,10.63560000
2776,10.62750000
2777,10.63060000
2778,10.63400000
2779,10.62530000
2780,10.63540000
2781,10.63550000
2782,10.62440000
2783,10.63500000
2784,10.63290000
2785,10.63380000
2786,10.63470000
2787,10.63440000
2788,10.63570000
2789,10.62850000
2790,10.63440000
2791,10.63400000
2792,10.63420000
2793,10.63230000
2794,10.63520000
2795,10.62740000
2796,10.63130000
2797,10.63360000
2798,10.63390000
2799,10.63390000
2800,10.63380000
2801,10.63380000
2802,10.62090000
2803,10.63470000
2804,10.63440000
2805,10.63240000
2806,10.63470000
2807,10.62660000
2808,10.63460000
2809,10.63460000
2810,10.63390000
2811,10.63460000
2812,10.63410000
2813,10.62500000
2814,10.63460000
2815,10.63260000
2816,10.63340000
2817,10.63290000
2818,10.63370000
2819,10.63360000
2820,10.63350000
2821,10.62430000
2822,10.63260000
2823,10.63470000
2824,10.63450000
2825,10.63340000
2826,10.63410000
2827,10.63390000
2828,10.63460000
2829,10.63400000
2830,10.63380000
2831,10.63320000
2832,10.63230000
2833,10.63180000
2834,10.63340000
2835,10.62050000
2836,10.63330000
2837,10.63260000
2838,10.62720000
2839,10.63320000
2840,10.63310000
2841,10.63210000
2842,10.62480000
2843,10.63370000
2844,10.63300000
2845,10.63230000
2846,10.63390000
2847,10.63370000
2848,10.63390000
2849,10.63360000
2850,10.63230000
2851,10.63180000
2852,10.63150000
2853,10.63280000
2854,10.63380000
2855,10.63280000
2856,10.62540000
2857,10.63270000
2858,10.63390000
2859,10.63320000
2860,10.63090000
2861,10.63350000
2862,10.62890000
2863,10.63190000
2864,10.62620000
2865,10.63240000
2866,10.63230000
2867,10.63350000
2868,10.62910000
2869,10.63290000
2870,10.63300000
2871,10.63380000
2872,10.62830000
2873,10.63360000
2874,10.62380000
2875,10.63220000
2876,10.63200000
2877,10.63320000
2878,10.62820000
2879,10.62340000
2880,10.62780000
2881,10.63220000
2882,10.62640000
2883,10.62530000
2884,10.62850000
2885,10.63300000
2886,10.63290000
2887,10.62940000
2888,10.61450000
2889,10.63330000
2890,10.62510000
2891,10.61790000
2892,10.63300000
2893,10.63220000
2894,10.62530000
2895,10.63210000
2896,10.63140000
2897,10.63160000
2898,10.63090000
2899,10.62910000
2900,10.63210000
2901,10.63260000
2902,10.62730000
2903,10.62790000
2904,10.63130000
2905,10.63160000
2906,10.62630000
2907,10.63080000
2908,10.62510000
2909,10.63280000
2910,10.62670000
2911,10.63130000
2912,10.63000000
2913,10.63130000
2914,10.62200000
2915,10.63120000
2916,10.63220000
2917,10.62670000
2918,10.63070000
2919,10.63210000
2920,10.62700000
2921,10.62890000
2922,10.63230000
2923,10.63220000
2924,10.63140000
2925,10.62710000
2926,10.63020000
2927,10.63260000
2928,10.63220000
2929,10.63240000
2930,10.62390000
2931,10.63260000
2932,10.63130000
2933,10.62710000
2934,10.62770000
2935,10.63200000
2936,10.63110000
2937,10.63210000
2938,10.63050000
2939,10.63180000
2940,10.63200000
2941,10.63220000
2942,10.63130000
2943,10.63100000
2944,10.63260000
2945,10.62740000
2946,10.63030000
2947,10.63080000
2948,10.63110000
2949,10.63130000
2950,10.62320000
2951,10.63150000
2952,10.62990000
2953,10.62470000
2954,10.63050000
2955,10.63050000
2956,10.62450000
2957,10.63020000
2958,10.63080000
2959,10.62400000
2960,10.62430000
2961,10.63140000
2962,10.63160000
2963,10.63200000
2964,10.62190000
2965,10.62620000
2966,10.62400000
2967,10.62520000
2968,10.62140000
2969,10.63070000
2970,10.63140000
2971,10.63150000
2972,10.63190000
2973,10.63050000
2974,10.62900000
2975,10.62260000
2976,10.62920000
2977,10.62590000
2978,10.63040000
2979,10.63150000
2980,10.63130000
2981,10.61310000
2982,10.62120000
2983,10.63030000
2984,10.63120000
2985,10.63110000
2986,10.63060000
2987,10.62370000
2988,10.62380000
2989,10.63000000
2990,10.63080000
2991,10.63050000
2992,10.62350000
2993,10.63110000
2994,10.63120000
2995,10.62750000
2996,10.62750000
2997,10.63140000
2998,10.62360000
2999,10.63010000
3000,10.62990000
3001,10.62340000
3002,10.63030000
3003,10.62980000
3004,10.62910000
3005,10.63100000
3006,10.62550000
3007,10.63110000
3008,10.62970000
3009,10.62580000
3010,10.63020000
3011,10.63100000
3012,10.63010000
3013,10.63100000
3014,10.62220000
3015,10.62140000
3016,10.62830000
3017,10.63100000
3018,10.62970000
3019,10.62930000
3020,10.62280000
3021,10.60650000
3022,10.62990000
3023,10.62310000
3024,10.63140000
3025,10.62070000
3026,10.63000000
3027,10.62960000
3028,10.62300000
3029,10.62960000
3030,10.63040000
3031,10.62450000
3032,10.62950000
3033,10.63090000
3034,10.63050000
3035,10.60970000
3036,10.62060000
3037,10.60860000
3038,10.62970000
3039,10.62920000
3040,10.62100000
3041,10.62940000
3042,10.62390000
3043,10.62930000
3044,10.62900000
3045,10.62990000
3046,10.63070000
3047,10.62120000
3048,10.62920000
3049,10.62920000
3050,10.62950000
3051,10.62270000
3052,10.62540000
3053,10.62280000
3054,10.63010000
3055,10.62910000
3056,10.62930000
3057,10.62850000
3058,10.62290000
3059,10.61380000
3060,10.62520000
3061,10.62690000
3062,10.62710000
3063,10.62780000
3064,10.63000000
3065,10.63040000
3066,10.62280000
3067,10.62880000
3068,10.62590000
3069,10.62280000
3070,10.62940000
3071,10.62240000
3072,10.62960000
3073,10.62890000
3074,10.61870000
3075,10.62900000
3076,10.63020000
3077,10.63000000
3078,10.62880000
3079,10.62450000
3080,10.62920000
3081,10.62930000
3082,10.62270000
3083,10.62820000
3084,10.63020000
3085,10.62970000
3086,10.62510000
3087,10.62900000
3088,10.62870000
3089,10.62900000
3090,10.62870000
3091,10.61990000
3092,10.62300000
3093,10.61970000
3094,10.62900000
3095,10.62250000
3096,10.62880000
3097,10.62850000
3098,10.62990000
3099,10.62890000
3100,10.62900000
3101,10.62840000
3102,10.62860000
3103,10.62980000
3104,10.62950000
3105,10.62920000
3106,10.62830000
3107,10.62700000
3108,10.62720000
3109,10.62180000
3110,10.62840000
3111,10.62700000
3112,10.63000000
3113,10.62970000
3114,10.62840000
3115,10.62180000
3116,10.62790000
3117,10.62180000
3118,10.62790000
3119,10.62690000
3120,10.61980000
3121,10.63010000
3122,10.62420000
3123,10.62680000
3124,10.62930000
3125,10.62230000
3126,10.62750000
3127,10.62690000
3128,10.62790000
3129,10.62180000
3130,10.62790000
3131,10.62700000
3132,10.62380000
3133,10.62900000
3134,10.62750000
3135,10.62930000
3136,10.62680000
3137,10.62800000
3138,10.62800000
3139,10.62780000
3140,10.62920000
3141,10.62690000
3142,10.62800000
3143,10.62950000
3144,10.62940000
3145,10.61890000
3146,10.62940000
3147,10.62750000
3148,10.62760000
3149,10.62880000
3150,10.62800000
3151,10.62770000
3152,10.62780000
3153,10.62830000
3154,10.62650000
3155,10.62300000
3156,10.62780000
3157,10.62790000
3158,10.62200000
3159,10.62650000
3160,10.62510000
3161,10.62930000
3162,10.62890000
3163,10.61900000
3164,10.62570000
3165,10.61870000
3166,10.62170000
3167,10.62760000
3168,10.62780000
3169,10.62730000
3170,10.61930000
3171,10.62910000
3172,10.62110000
3173,10.62880000
3174,10.62800000
3175,10.62820000
3176,10.62870000
3177,10.62750000
3178,10.62690000
3179,10.62860000
3180,10.62910000
3181,10.60290000
3182,10.62100000
3183,10.62850000
3184,10.62750000
3185,10.62880000
3186,10.62740000
3187,10.61240000
3188,10.61870000
3189,10.60430000
3190,10.62770000
3191,10.62850000
3192,10.61910000
3193,10.62870000
3194,10.62700000
3195,10.62740000
3196,10.62830000
3197,10.62740000
3198,10.61880000
3199,10.62740000
3200,10.62700000
3201,10.62740000
3202,10.62840000
3203,10.62820000
3204,10.62710000
3205,10.62050000
3206,10.62700000
3207,10.62770000
3208,10.62590000
3209,10.62840000
3210,10.62840000
3211,10.62830000
3212,10.62730000
3213,10.62390000
3214,10.62050000
3215,10.62830000
3216,10.62570000
3217,10.62760000
3218,10.62680000
3219,10.62780000
3220,10.62820000
